@relation PD_11Clusters

@attribute 'Jitter(\%)' numeric
@attribute Jitter(Abs) numeric
@attribute Jitter:RAP numeric
@attribute Jitter:PPQ5 numeric
@attribute Jitter:DDP numeric
@attribute Shimmer numeric
@attribute Shimmer(dB) numeric
@attribute Shimmer:APQ3 numeric
@attribute Shimmer:APQ5 numeric
@attribute Shimmer:APQ11 numeric
@attribute Shimmer:DDA numeric
@attribute NHR numeric
@attribute HNR numeric
@attribute RPDE numeric
@attribute DFA numeric
@attribute PPE numeric
@attribute output numeric

@data
-0.985964,0.705152,-0.246824,1.123725,-0.069703,0.523826,-0.098835,0.579758,0.406145,0.480764,0.381477,-2.225828,29.029889,0.804449,1.233602,0.734933,6
1.373864,1.179966,-0.497935,0.578167,0.533489,0.488554,-0.133016,-0.725684,0.429342,0.187187,0.589689,0.961076,31.857449,1.05044,1.442899,-1.136724,6
0.732591,0.577606,0.005495,0.666948,1.103699,-0.231265,-0.118683,1.039481,-0.759421,-0.845283,0.570148,0.558283,32.775095,1.504032,1.267403,1.869558,6
-0.234297,0.181663,1.256139,0.952961,-0.677867,0.145745,0.581625,0.666449,1.071576,1.315116,1.159852,-0.426173,28.106856,1.894924,1.250835,-0.019413,3
0.029772,-1.879408,-0.569021,0.048798,1.122529,0.342142,0.523062,0.864543,1.108096,1.518164,0.710138,0.65668,27.818332,1.134017,2.336173,1.111282,3
-0.398879,-0.846,-0.586036,0.080808,0.836559,1.087441,-0.234554,1.39504,-0.452861,0.722212,1.062189,-0.682845,28.780615,1.144785,2.327416,0.42876,3
0.81834,-0.367387,0.161019,0.860427,0.560705,1.80818,1.350393,0.34448,0.260693,-0.523032,0.72237,1.135438,27.811921,0.688577,2.021529,0.281832,3
-0.665787,-1.713679,0.124698,0.323966,1.028013,0.357649,0.931887,0.875879,0.070209,1.695178,0.359183,-5.779916,24.844682,-0.118391,1.545557,0.879083,11
0.576677,-0.182886,0.573746,0.286983,0.031497,-0.417298,0.105043,0.158977,0.050172,-0.688934,0.4385,-2.442668,26.859505,1.341952,1.467378,0.834979,3
0.345756,-0.658778,1.784479,0.928352,-0.127206,0.350355,-0.769976,0.166542,-0.754504,-0.003963,0.961502,-1.348534,28.692116,2.283679,1.05762,0.205391,6
1.033947,-1.329202,0.797729,-0.304155,1.017235,-0.14352,0.436528,0.803839,-0.292546,0.28591,1.114437,-0.719985,28.019744,1.743124,2.453983,0.466166,3
0.963881,1.483426,1.823582,0.969073,0.33978,0.815424,0.613474,0.150049,-0.046478,0.398431,0.949628,-2.424807,24.450257,1.759289,1.535923,1.51549,11
0.274174,1.114111,0.455366,0.160864,1.615133,1.867491,1.546111,-0.473943,0.800678,0.957882,-0.713345,-0.793585,28.098443,0.329992,2.43613,0.187546,3
-0.215405,0.507007,0.834891,0.299636,-0.325115,0.312252,-0.112522,1.307356,0.198584,-0.429843,1.219025,-0.381768,26.597663,0.562502,1.638259,1.217797,3
-0.795291,0.572735,-0.726207,1.46282,-0.233297,0.981973,-0.491031,-0.121586,0.156946,-0.483757,1.174076,-1.79342,28.718331,1.150103,2.541958,0.542594,6
0.573425,0.307333,-0.412874,0.49608,-0.082162,-1.141798,-0.269858,0.843914,1.332677,-1.357361,-1.057065,-1.372285,20.945027,1.651169,1.455686,-0.353016,2
0.722016,-0.219881,1.349304,0.486878,0.607668,1.015937,1.218535,1.763741,0.940123,0.740479,0.686983,-3.017713,25.132994,1.436332,1.601308,0.973688,11
1.327419,-1.432035,-0.498459,1.026131,-0.223033,1.362818,0.472392,0.400152,1.567162,1.274572,0.886221,-0.36331,28.054388,1.150767,1.685475,0.377167,3
-1.310762,-2.358079,0.558313,-1.344648,0.301307,0.226097,0.615575,1.263192,0.566466,1.123678,1.556964,0.872408,32.669463,0.367721,1.232776,1.492825,6
0.853489,1.231253,0.329431,-0.259749,1.518023,1.187734,1.606616,0.573973,0.901972,1.764376,0.606826,-0.051612,30.023644,0.218527,1.627308,0.660225,6
-0.860241,-1.641699,-0.455501,-0.543477,0.609913,0.990454,-0.629999,-0.685353,-0.416928,0.154794,-1.301014,-0.027578,31.496853,1.878589,0.894629,0.326648,6
1.005945,-0.439158,0.286026,0.672453,0.184055,0.740153,0.658699,0.345942,0.094924,0.534202,0.519885,0.35626,27.507352,1.482852,1.342423,0.88821,3
-0.78488,0.071241,-0.565457,-0.018594,-0.419026,-0.520029,0.905917,0.298886,0.328064,0.841534,1.30332,-0.303276,34.841233,1.327948,1.586023,-1.123274,9
1.306739,-0.149558,0.547864,0.425514,1.138657,-0.001145,0.100707,0.183125,1.18901,0.170728,0.009915,-0.997664,25.159419,1.517367,1.605679,1.333664,11
0.01524,-0.199646,1.487812,-0.070239,-0.342045,0.103864,1.166747,1.399345,0.657951,1.196235,0.671955,0.775003,25.253899,0.978028,0.622797,1.495396,11
0.06429,0.143374,-0.273837,-0.561819,0.507581,1.688751,1.432161,-0.132566,0.918385,1.233187,1.534955,-3.113025,30.693881,1.886355,1.921213,-0.260599,6
-1.306289,0.122787,-0.481408,1.064504,-0.385309,0.443873,1.41908,0.520126,0.445491,0.527679,0.453899,-9.923885,30.558617,0.820819,1.397867,0.541666,6
0.433071,-0.092789,1.03316,0.783551,0.294814,1.270921,0.696579,1.261195,1.417978,1.000322,1.275203,-0.070543,27.920833,0.936159,1.139233,0.604168,3
1.114793,0.922148,0.574074,-0.048208,1.042176,0.396574,0.81573,0.915291,1.021954,1.561757,1.198828,1.226727,8.559734,1.830272,0.933306,2.056526,1
0.821887,0.053723,1.275106,0.30328,-0.122306,-0.115176,1.822192,0.803157,0.725366,0.702813,0.551343,1.171349,12.762283,2.338402,2.730436,1.594326,4
1.151007,0.907847,-0.182641,1.408642,0.094359,1.484455,1.655926,1.377645,1.482426,1.099544,1.025711,0.729851,11.658404,2.359576,2.046693,1.33168,4
0.507757,0.353023,1.075533,0.945011,0.806253,1.323739,1.170406,0.634048,1.200792,1.858298,1.142036,0.203393,12.890054,1.722718,1.875042,2.060787,4
0.946552,1.892849,1.390262,1.474813,0.32007,0.977419,2.579705,1.60431,0.763802,0.983706,1.976808,1.703728,8.540672,2.258764,1.670083,1.375715,1
0.720186,1.864477,1.540073,1.43314,1.41103,1.728681,1.742094,1.548013,1.958785,1.102893,1.489818,1.101193,15.526808,1.160642,2.033157,1.460527,5
-0.755325,0.191071,0.954286,0.029163,-0.545933,0.781303,2.15529,0.294214,1.254378,0.630996,0.956225,0.719263,12.510943,2.226384,1.399353,1.981622,4
0.305914,0.896822,-0.462321,0.518263,0.424501,1.180673,2.258221,0.988345,1.817139,1.456334,1.563147,1.537317,10.865366,2.102961,1.645802,1.466182,4
1.612852,1.251245,0.818351,0.134677,0.894785,-0.114419,1.589824,0.980643,1.117235,1.67023,-0.234386,0.952316,11.300068,2.242037,1.948784,2.042503,4
-0.249095,1.856567,0.964711,1.726794,1.159367,0.995833,1.300589,1.003314,0.856649,0.89899,1.250133,1.361612,16.55109,1.21314,2.240215,1.528943,7
1.475467,1.142076,0.679651,0.770204,1.003111,0.635476,-0.209065,0.792097,0.920518,0.881535,1.303371,-0.156201,14.874126,1.131567,1.358242,0.924531,7
-0.630846,0.906528,0.971645,0.752872,0.60962,1.519901,2.492551,1.311324,1.532142,1.533102,1.62973,1.596059,9.570925,2.052206,1.86661,1.976336,1
1.149078,0.701288,-0.001149,1.376368,0.607688,0.9311,2.868688,0.507963,0.498886,1.509918,1.471367,1.711242,7.876014,2.254414,1.828462,1.574716,1
0.388236,1.420074,1.258969,1.365745,0.704501,-0.162185,0.194216,-1.46607,-0.537143,1.30337,0.435979,-0.389973,12.160366,2.316742,1.968391,1.042742,4
0.659225,0.519854,0.489097,0.43201,0.565211,0.910715,1.827282,0.824904,1.264229,1.194261,0.432117,0.613157,12.431492,2.157808,2.572822,1.687058,4
0.566814,1.024315,1.216474,-0.44183,-1.425231,0.683648,1.705824,1.434675,0.951336,0.934724,1.858855,-0.406027,13.090236,1.519678,1.946925,1.754875,4
0.102246,1.476305,-0.048771,1.249487,1.649862,1.240225,1.879479,1.237949,1.322539,0.741829,1.641249,0.219777,12.834049,1.672071,1.631932,0.72986,4
0.313211,0.922921,0.340768,1.123648,0.703702,1.366476,1.846767,1.799085,1.410285,1.486649,1.382532,1.101173,11.037694,1.775401,2.559773,0.883533,4
0.911789,1.040582,0.595524,0.505639,0.041492,0.986102,2.24658,1.872863,1.432183,1.045529,1.87817,1.14107,12.436004,1.291282,2.231641,1.736816,4
1.050692,1.028902,0.821069,1.422644,1.279299,1.068054,2.078493,1.586051,1.101598,0.991026,1.780978,1.460366,8.860241,1.964647,2.363578,1.019156,1
1.050222,1.117861,1.354271,0.305191,-0.904897,1.808001,2.450883,1.686544,0.705089,1.180539,1.776873,1.987706,8.034789,1.524977,2.035495,0.90336,1
0.441961,0.952484,-1.339739,0.060674,0.993675,1.720232,1.724793,1.385764,0.253132,0.831403,1.753414,1.732864,14.210413,1.95841,1.661557,1.588811,7
0.956899,0.307458,0.133422,1.499842,1.149087,1.305931,2.042969,1.948443,1.649845,1.127587,1.374366,0.5102,14.850053,0.907233,2.29787,0.949575,7
0.393425,1.416078,0.711907,0.906478,1.667213,0.533048,1.421365,1.060118,1.751033,1.153173,1.214955,0.438767,11.652046,1.221082,2.008106,1.720662,4
0.415761,0.818949,0.812204,1.776358,0.657242,1.574943,3.205358,1.611351,1.11703,1.219596,1.817774,1.351302,7.693854,2.075933,2.405541,1.515914,1
0.115036,0.750385,1.143797,1.209885,0.651812,0.640111,1.85274,0.89163,1.373584,1.111903,0.767627,1.142078,8.437866,2.486019,1.551045,1.630426,4
1.087605,0.767704,0.611189,-0.420525,-0.375855,1.860443,2.088441,1.46952,1.130512,1.449664,1.043821,0.622389,11.488182,1.981596,2.686769,1.050609,4
1.408423,1.132927,-1.12634,0.128069,0.620105,0.83355,1.115973,1.050708,1.464236,1.452134,1.139269,-0.153584,12.380668,2.381888,1.865527,0.311171,4
-0.400236,0.493131,0.711632,-0.083599,0.054228,0.871839,1.134094,1.818177,1.196024,1.204428,1.330551,0.224617,18.656833,2.053498,1.636328,1.189086,5
-0.792377,1.365227,-0.011913,-0.545427,-0.888777,0.823477,0.870667,1.182733,1.263097,1.137022,0.841939,-0.286527,17.281009,1.888713,1.135401,1.847233,5
0.518197,1.19727,0.580641,1.760835,0.577118,0.879659,2.481946,0.878244,1.714014,1.654099,1.572769,1.811786,11.938333,2.393525,1.812527,1.57868,4
-0.355913,0.866328,0.010542,-0.733035,0.596363,0.952293,0.871477,0.818483,0.586406,1.59724,1.117727,0.837899,12.786874,1.647052,2.287351,1.175663,7
-0.152963,0.34511,0.831559,1.064408,-0.472915,1.581122,2.12054,1.179929,1.266646,1.923071,2.125027,1.374512,12.268813,1.490089,1.878853,1.043263,4
-0.102516,0.177564,0.333351,0.489205,-0.563243,1.562536,0.74466,0.989469,0.318817,1.654615,1.446261,0.581896,11.748973,1.481965,2.449207,1.949632,4
-1.396706,0.330226,1.023734,0.122393,-0.027873,1.261163,1.320724,0.21544,-0.275027,1.091329,1.43481,0.989007,16.072787,1.375685,2.015757,1.04049,7
1.793883,1.482958,0.551805,1.279951,0.307352,1.027892,0.500656,1.309321,0.705084,0.735114,1.007876,1.471178,16.235815,2.088761,2.191242,1.815213,7
0.487006,0.361316,0.151092,-0.404479,0.042971,1.264409,1.74609,1.371069,1.500639,0.848564,1.729019,0.694417,10.891938,2.15196,1.401317,1.844152,4
1.222022,0.365291,-0.270993,1.696395,0.733452,0.537877,1.565077,0.868705,0.341349,0.647637,1.147068,1.373806,11.035456,2.246988,1.879732,2.066898,4
0.211549,0.610167,1.49967,0.127995,0.15328,0.415818,1.641752,0.389205,0.225605,1.215885,1.580711,0.338603,11.210439,2.02488,1.748854,1.405927,4
0.587968,0.537017,-0.139861,0.09701,1.046399,-0.553025,0.446878,0.435146,0.899603,0.164667,0.636299,1.141052,11.315165,1.849137,2.342984,1.47103,4
1.900955,0.988304,1.679506,0.002149,0.657724,0.162138,0.872744,0.328268,-0.249142,0.78918,0.89145,1.040563,15.165014,1.922606,2.18698,2.071313,7
-0.127588,1.819368,0.510525,1.154421,-0.724046,1.287059,0.9008,0.016321,1.751051,0.086569,1.068929,1.322664,12.735137,1.464031,2.283945,0.422418,4
1.007192,1.621691,0.656295,1.205912,0.116427,0.29334,0.958716,1.113477,0.222652,0.953791,1.448752,-0.049029,12.621068,2.320875,2.217158,0.873729,4
1.050608,1.138792,0.289772,0.772734,1.746623,0.900641,2.501745,0.678667,1.127166,1.220257,0.667806,1.690383,11.743268,1.992052,1.796327,1.640412,4
1.174254,1.020054,0.617657,0.91107,-0.123976,0.808828,1.706787,1.106547,1.030721,0.751612,0.912489,-0.279278,12.50985,2.006262,1.484577,1.529685,4
0.138253,0.890511,1.687935,1.299031,1.39309,1.267379,2.45203,1.989529,1.755858,1.672027,2.150008,1.447906,11.052231,1.610528,1.695322,0.628815,4
1.25336,-0.37693,-0.974639,0.504982,0.161727,1.743707,1.097626,0.009652,1.129046,0.698057,0.804873,0.811728,11.389187,1.738173,2.094159,1.90718,4
0.878287,1.449298,-0.19386,0.668855,0.773771,0.625992,1.592862,0.940995,1.803904,1.275902,1.472493,1.809991,12.090953,2.433301,2.324007,0.883251,4
0.449853,0.205055,-0.726775,-0.029404,-0.590503,1.099112,1.472603,0.842114,1.271262,0.764233,0.846111,1.168513,11.526909,2.15143,1.651656,1.561853,4
-0.524367,0.815443,-0.33226,0.537754,0.587948,1.358953,1.161792,0.580371,1.895166,1.586627,0.791267,1.0466,15.172651,1.120506,1.806222,1.250518,7
0.453898,0.520972,-0.730225,-0.199062,0.222042,0.539583,2.241476,0.945366,0.408138,0.592213,0.738969,1.558703,10.805113,1.690265,1.784204,1.328898,4
0.322396,0.715123,-0.269998,0.218813,0.671258,1.706703,1.268729,1.261772,1.450466,1.059926,1.7942,1.306934,11.764999,1.606025,1.184924,1.397386,4
-1.310759,1.289812,-0.546828,0.986473,0.606578,1.10865,1.51781,1.420949,1.543125,1.416494,1.463542,-0.065338,12.146934,1.120178,1.475813,1.008686,4
0.367529,0.352772,0.28124,0.0984,0.361287,1.235972,2.433214,0.877908,1.51595,0.494796,1.15024,0.608838,12.719253,1.427359,1.802879,1.26152,4
1.103609,0.687604,-0.038163,-0.612817,0.240668,1.66022,1.483754,0.464151,1.493222,0.263122,0.821154,1.357435,13.061487,1.868688,1.75714,1.297692,7
-0.015992,1.671122,0.246415,0.975328,0.098443,0.557413,1.569084,1.030843,0.255221,1.340915,1.021732,0.672034,14.988786,2.254801,1.665319,1.358017,7
1.837008,0.834314,1.223399,0.765563,0.639327,1.419284,2.266267,1.101311,1.599447,0.88042,1.53768,1.739827,11.34217,2.041935,1.690181,1.539152,4
0.427884,1.469184,-0.17123,0.883564,1.37301,0.488218,1.071299,1.043129,1.641466,-0.015867,-0.33926,0.348047,11.104034,1.927398,2.522829,1.39637,4
1.339202,0.509389,0.059459,1.252492,0.880508,1.536224,2.665898,1.738597,1.941406,1.735582,2.05151,-0.028256,12.175565,2.284812,1.772033,1.622315,4
0.417985,1.297888,0.806008,1.306798,1.026966,1.273172,2.710441,1.402605,1.179046,1.586899,1.715946,1.423972,12.449882,2.399988,1.950188,1.770909,4
-0.416707,0.807849,-0.341233,0.888621,-0.319124,-1.072649,0.479692,-1.59061,1.009338,0.183681,0.218659,1.429563,15.452497,1.588378,1.436385,0.879564,7
0.391208,0.673688,0.358216,0.969981,1.767674,-0.576618,1.365709,1.096537,1.135105,1.668265,-0.083122,-0.268919,12.14483,1.588459,2.55468,0.03549,4
0.807806,0.67903,-0.125185,0.937075,-0.282331,0.656404,1.953051,1.088384,0.625961,0.353935,-0.306756,0.527749,12.416451,2.268959,1.960613,2.128375,4
0.222041,0.783927,-0.668784,-0.282954,0.990197,1.154561,1.138025,1.403333,1.735289,1.205368,1.132582,0.098117,11.13896,2.022657,2.115272,0.580642,4
0.444385,1.112119,1.802285,1.278396,0.363083,1.272201,2.981203,1.088765,1.183867,1.865903,1.794535,1.678403,7.862504,2.36787,2.176824,1.091569,1
1.243138,0.734095,1.101852,0.076276,-0.146408,0.871938,1.573499,0.175582,0.797769,0.554105,1.015933,-0.074698,11.580111,0.758594,1.749494,1.330195,4
0.448904,0.334526,1.332285,-0.78593,-0.427248,1.47531,0.986456,0.267005,1.029708,1.554999,0.673158,0.689644,14.765823,1.161364,2.459334,2.081956,7
-0.727006,0.896722,0.012026,0.862638,0.349854,0.890428,0.230849,-0.107319,1.307449,0.577019,0.934766,1.843788,15.654918,1.225217,2.098685,1.429679,7
1.407029,-0.108008,0.727326,1.103352,0.476392,-0.45723,1.08252,-0.876916,-0.456761,0.521825,0.406386,-0.855499,11.891431,1.807384,1.649571,1.337957,4
-0.120175,0.330378,-1.615643,-1.123425,-2.592288,1.212901,1.701967,0.707632,1.23661,0.676973,0.479734,0.701574,11.144478,2.398127,1.332101,0.487837,4
-0.278196,1.447985,1.32748,-0.06585,0.249496,1.269401,2.370475,1.371774,1.170963,1.531341,1.24665,0.789042,15.638169,1.600502,1.709973,1.415383,7
0.548249,-0.223635,0.880949,-0.829068,-0.093109,0.570134,0.736515,1.79331,0.197778,0.063322,1.221036,0.958942,12.338666,1.641196,1.805641,1.997108,4
-0.378056,0.9703,-1.062869,0.738928,-0.427092,0.60403,0.513199,1.181218,0.548128,-0.472188,-0.77862,0.262959,11.487323,1.287014,1.609692,-0.268678,4
0.71691,0.388254,0.534814,1.069092,-1.460677,1.576834,1.05562,-0.982548,1.337636,1.171167,-0.374667,0.039589,15.025882,1.984635,1.950915,0.468774,7
1.274864,0.84786,0.099903,0.492989,0.246519,1.298345,1.721623,1.475208,1.324882,0.809134,0.542382,1.718342,11.954929,2.019831,1.284179,0.778514,4
-0.419655,0.564589,-0.11649,0.144822,0.4026,0.858652,-0.236086,0.888622,1.506402,-0.056251,1.0672,0.667817,14.35227,1.708771,2.324724,1.256928,7
1.876499,-0.32976,-2.247042,0.962952,-0.532989,1.266883,1.517151,1.889973,0.783788,0.196551,1.584375,0.869287,18.42599,2.044069,1.380616,0.833732,5
0.918879,1.255514,0.2689,0.773863,-0.016978,1.791208,0.73991,-0.271464,0.064043,0.88228,-0.114469,-0.294437,12.888543,1.529165,1.522539,0.72228,4
0.12346,1.442299,1.148443,0.049929,1.000722,1.103514,1.458567,1.059225,1.332432,1.760787,0.835214,0.387765,11.577943,1.686468,1.907955,1.411472,4
-0.692432,0.237106,0.144585,0.696197,0.574975,0.226315,1.733492,1.165513,0.988798,0.159652,1.633473,1.374183,12.515021,1.611465,1.985006,0.65833,4
0.415986,0.970022,-0.245821,1.209068,0.417026,1.58386,1.306964,0.886243,1.102534,0.645519,0.485444,1.486526,16.382335,1.299488,2.259167,1.236871,7
0.178526,0.806905,0.605154,1.252178,0.45459,0.333845,1.364688,0.573624,1.267889,0.988583,1.003639,-0.207749,12.25263,1.7135,2.079293,1.535905,4
1.556192,1.317127,1.530675,1.049,0.87326,1.338147,3.018162,1.6576,1.645808,1.306413,1.211313,1.39337,10.741194,1.64761,1.812376,1.856909,4
0.608267,0.9256,0.180609,1.022864,1.008148,1.308533,2.299273,0.639044,0.982975,0.692979,0.756232,0.927382,12.114225,2.053067,2.409427,1.338834,4
-0.202641,1.105811,1.140906,-0.662384,0.613354,0.309736,1.534891,1.191553,1.286197,0.848975,1.227907,0.312366,11.542634,1.906315,2.30189,-0.037748,4
1.88722,0.907039,0.286268,1.327516,-0.043705,1.644338,2.312414,1.272016,1.18105,1.607828,1.728264,0.442721,11.950356,1.33653,1.728887,1.25727,4
0.848476,1.697834,1.265584,1.344641,0.92654,0.624514,0.257491,-0.670823,-0.21626,0.205156,-0.342418,1.155833,15.501271,1.699172,2.44654,1.089725,7
-0.878506,0.942229,1.073074,0.429822,0.487224,0.107983,0.367288,1.061373,0.361198,0.152882,1.265373,0.780033,10.242951,2.205049,2.581967,1.446801,4
-0.241314,0.937083,0.955313,0.711867,1.570399,1.045908,-1.385439,0.93635,0.624042,0.864849,0.294137,-0.852444,15.254348,1.656652,2.148628,1.804728,7
0.54096,0.381135,0.410477,0.281135,1.403516,1.379661,2.119859,1.519922,1.428234,0.504332,1.306895,1.103704,12.523901,1.715148,1.757888,1.473624,7
0.296384,0.513758,0.117734,1.11099,0.741607,1.474109,1.280185,1.389367,0.94881,1.756298,1.749238,1.836591,11.751498,1.900247,2.136146,1.253524,4
0.38444,1.328503,1.220944,1.47289,1.170768,1.1405,2.724294,1.043053,0.974795,1.683452,0.89402,0.996783,7.86163,1.802336,1.631695,0.744374,1
1.561815,1.022575,-0.128598,0.257927,1.051357,0.799745,1.285767,1.215248,0.681745,0.626413,1.117357,1.121711,7.856425,2.265406,2.322733,1.291531,1
-0.836692,0.880263,1.761472,1.001298,0.441661,1.335947,0.922524,0.970556,1.66392,1.225952,1.078001,1.498571,12.925663,1.117985,2.061455,0.995868,4
1.090476,1.208526,0.028944,0.271578,1.179809,1.45407,2.203827,1.741669,1.735315,1.25049,1.175888,0.386943,11.198504,2.169236,2.004456,1.768239,4
1.030275,1.039067,-0.574518,0.158909,-0.018533,1.078598,1.667658,1.371778,0.940335,1.734353,1.673896,0.28242,12.59471,1.547097,2.158284,0.228004,4
0.197773,0.65071,-0.835781,-0.430236,0.314631,0.732225,1.026002,0.786766,1.179777,0.270253,1.736484,0.967589,11.339113,1.986505,2.732221,1.537425,4
-0.071224,1.406726,-0.643299,0.608675,-1.839959,1.466671,0.904287,0.719236,1.071153,0.274233,1.188279,0.274741,12.272209,2.273608,2.20722,1.051293,4
-0.760021,-0.406758,0.235249,1.072977,-1.781768,1.036216,1.028612,1.355303,0.465927,1.182879,1.025718,1.194918,13.105088,0.574021,1.802923,1.081686,4
1.813579,0.631707,0.740419,0.267688,0.501234,1.404465,2.149994,1.244918,1.184439,1.678364,1.177349,2.080437,9.600872,1.538479,2.327688,1.88848,4
-0.527043,-0.212005,0.695239,0.563114,-0.825203,1.49317,1.571929,1.502662,-0.556385,0.71161,0.369837,-0.395248,13.12762,0.610063,2.629515,1.716309,4
0.665679,-0.080654,-0.432103,0.640713,0.611358,1.356279,1.649477,1.362587,0.449392,0.084312,1.087508,-1.849171,14.763894,1.412872,1.63448,1.560334,7
-0.55121,-0.30346,0.476039,0.010761,-0.735535,1.135904,1.656143,0.892219,1.10781,1.590473,1.23553,1.187719,12.756659,1.781045,1.912222,0.552868,4
0.198187,0.488771,-0.193664,1.3629,1.177695,1.109269,0.34421,-0.326091,0.839818,1.246167,0.714241,1.239228,12.402747,2.071288,2.285103,0.712364,4
0.828552,-0.25526,0.763558,0.233209,-0.447046,0.586851,0.973404,0.447761,0.787636,1.217495,1.767411,1.308003,25.142679,1.402972,1.646365,0.609624,11
1.386028,0.477229,-0.678319,1.554647,-0.394197,1.670222,2.237587,1.453212,0.973057,1.08881,1.827419,0.989867,10.950519,2.262205,1.934043,1.096422,4
0.176397,0.259169,1.764304,0.317659,-0.06408,1.392972,1.540614,1.139724,0.854045,0.334468,1.753899,1.068448,10.655871,1.87912,1.677788,0.980139,4
1.119469,0.762139,-0.127678,-0.215517,0.005955,1.655141,1.946375,0.888092,1.052737,0.949973,1.443627,0.617787,11.161235,1.77892,2.055991,1.094126,4
0.745712,0.760496,-0.088501,0.544862,0.469831,1.34703,1.799083,1.700617,1.169526,1.287515,0.477494,0.863559,11.797224,0.969606,2.615342,1.711166,4
1.22336,0.081375,-0.464829,-1.055126,-0.190344,1.305172,1.176691,0.968868,1.294944,1.659696,0.768352,1.203755,13.049955,1.323562,1.16271,1.558373,4
0.220842,1.104017,0.358999,1.134061,0.38194,1.189515,1.630024,1.046977,1.612459,1.135049,1.981192,1.069182,16.467181,1.020213,2.267871,0.849755,7
0.643241,0.470115,0.788586,1.726905,-0.313895,1.193075,0.933447,1.177364,0.988439,1.146387,1.451332,0.397136,16.172102,2.000689,1.92138,1.150388,7
-0.672206,0.918232,0.673797,0.016641,0.391133,-0.052818,1.207841,1.468349,0.77539,1.271008,0.296144,0.302489,15.792615,2.344054,2.07983,0.235669,7
-0.231023,1.192761,0.502207,0.877981,1.358336,0.646125,1.831903,0.130754,0.552766,1.290813,1.533428,0.168084,16.210896,2.214572,1.786403,1.209989,7
-0.413477,1.544637,-0.809363,0.669932,-0.680992,1.132429,0.243063,0.614693,1.092308,0.987549,0.355414,0.444735,19.123724,1.310694,2.24352,1.942031,5
0.060503,0.643717,0.595564,0.209485,0.551654,0.391377,0.448016,1.53802,0.506431,0.401328,-0.407227,1.691674,13.108765,1.417906,1.987893,0.939444,4
-0.279176,0.839138,-1.663524,-0.487749,-0.427892,1.402991,2.152492,0.717596,0.850524,1.13765,0.935799,0.564904,12.892346,2.076805,1.897213,1.438435,4
0.323487,0.446392,0.695754,1.618119,0.272344,1.574618,1.799438,1.201655,1.469737,1.304081,1.341002,-0.052174,18.50567,1.460944,1.697368,0.868755,5
0.829867,1.216089,0.492604,-0.125102,-0.382806,0.50598,0.925645,0.167801,1.196972,0.239982,1.112738,0.991904,11.590167,0.967228,1.803301,0.6323,4
-1.880106,0.277421,0.78374,0.407597,0.114489,0.786891,0.826977,0.422636,0.435583,0.28669,1.292624,-0.784398,14.222621,1.859979,1.877806,0.746206,7
-0.684666,1.590587,0.649847,0.06479,0.774254,1.291608,0.090322,1.086099,0.391281,1.495891,1.060425,0.655558,25.017536,0.791586,1.202111,0.753071,11
0.80018,1.691401,0.45998,1.245122,1.107781,1.670379,3.199312,1.504068,1.634804,1.911447,1.470213,0.735182,8.575813,2.338427,1.760867,0.81207,1
0.106631,0.353586,1.078103,-1.81636,1.262617,1.462261,1.383163,0.089548,1.044825,0.83575,1.194828,-0.231697,12.35191,1.814341,1.53859,0.608211,4
0.375828,1.750031,1.896234,0.867356,-0.04148,1.520968,1.043922,1.851085,0.752183,0.657617,0.653622,1.248082,12.286853,2.141242,2.079042,1.54439,4
-0.072902,-0.488385,0.06457,1.558203,1.532336,0.388278,1.909822,1.85777,1.288422,1.384422,1.08434,0.877929,12.35513,1.949114,2.255949,0.576394,4
0.523789,0.982036,0.820243,-0.081885,0.001553,0.971232,1.02565,1.749595,1.405727,0.760376,0.540484,1.475874,16.085475,2.166505,2.020568,0.668721,7
1.663793,0.223755,1.165241,-0.066145,0.841241,-0.615461,-0.116297,-0.400277,-0.435774,0.776178,-0.20543,-0.352743,24.72926,0.426578,1.72224,0.384552,11
-0.248397,0.574674,0.841594,0.992634,1.384445,1.097627,2.038566,1.037602,0.443856,0.788595,0.971118,-2.134661,18.586652,0.809114,2.437091,0.83107,5
0.989285,0.103185,0.773809,1.019571,0.81626,0.773991,-0.17942,-1.428921,0.884566,-0.412318,-0.265788,-0.152135,14.146538,1.648004,2.344177,1.558893,7
1.136156,0.814313,0.409197,0.494406,-0.326232,0.593664,1.789112,1.783229,0.861802,0.872406,1.436399,-0.435767,17.635826,0.58421,2.025792,0.381977,5
-0.112561,0.483116,0.760631,0.235101,0.126759,1.447972,1.854873,1.182577,2.030079,1.620729,0.958968,1.453928,13.142686,1.623154,2.000354,1.995342,7
-0.554296,-0.410775,0.215989,-0.127143,-0.445529,1.629468,1.232945,1.80687,1.121407,0.995584,0.618344,-0.227931,13.423559,1.034976,1.46939,0.886556,4
-0.444121,0.837894,1.160659,1.167936,0.352676,0.61771,1.894587,0.83324,1.387648,1.604319,1.309436,0.868178,11.462152,1.643981,2.568732,1.136886,4
-0.5177,0.332674,0.367983,1.139798,1.215736,1.273554,1.523556,1.336935,0.782568,1.066897,1.331217,1.449669,15.589927,1.672637,1.866873,1.281508,7
0.156466,1.150677,1.112459,1.153066,1.464574,1.0833,1.710415,0.67012,1.031953,1.177519,1.325,1.550483,14.870875,1.639035,2.395924,0.824197,7
